production_date,machine_id,employee_id,product_id,shift_id,units_produced,defective_units,production_hours
2023-12-14,29,95,6,3,72,2,4.01
2024-02-18,9,9,13,1,411,6,2.74
2024-01-04,22,10,16,3,67,1,2.23
2025-07-05,18,46,15,1,516,8,4.04
2024-01-21,26,44,14,3,1696,16,2.12
2024-04-07,62,184,15,3,796,13,2.77
2025-03-18,6,22,18,1,46,1,2.44
2025-07-20,77,217,12,2,219,8,6.51
2024-12-13,85,226,10,3,219,7,7.87
2024-09-08,95,270,6,2,191,2,3.37
2023-10-23,37,86,14,2,425,5,3.59
2024-08-04,85,229,10,3,340,7,2.24
2023-07-03,60,176,2,3,285,7,4.76
2026-02-10,50,98,16,1,812,9,4.73
2023-10-17,45,106,17,3,170,3,4.72
2023-05-02,12,52,2,2,367,4,3.05
2023-08-31,31,108,16,1,74,2,5.85
2025-03-23,41,114,15,2,677,14,4.75
2026-04-10,35,125,12,3,415,8,2.04
2025-10-15,96,274,14,2,103,2,3.6
2023-12-08,37,118,13,3,196,3,4.76
2026-04-14,48,115,10,3,313,6,2.83
2026-01-04,50,103,8,2,723,9,3.57
2024-07-20,41,125,15,3,635,21,3.27
2024-07-30,4,41,6,3,56,1,1.25
2024-02-14,75,230,7,2,100,2,7.53
2025-04-03,35,87,1,1,206,5,1.95
2024-10-08,16,20,15,3,496,12,7.4
2023-12-17,84,220,13,1,157,4,3.34
2026-03-22,12,37,14,1,189,6,6.79
2025-05-05,18,28,15,1,844,29,7.61
2025-12-19,61,170,12,2,280,8,5.09
2025-10-09,75,229,4,3,70,1,4.7
2024-04-14,30,100,7,3,120,2,5.86
2023-05-29,81,242,15,2,878,22,3.08
2024-10-05,73,243,5,2,45,1,4.05
2023-08-10,55,170,10,2,94,2,4.08
2026-02-02,4,26,16,2,59,1,1.54
2025-10-22,33,122,3,1,59,2,2.31
2026-06-10,87,228,18,2,1663,21,7.32
2026-03-17,19,26,4,2,120,2,5.73
2023-01-25,58,165,1,3,377,7,7.52
2025-08-03,68,158,10,1,209,6,2.72
2023-09-25,4,15,16,2,112,1,5.11
2024-11-10,82,233,1,3,178,2,6.0
2024-10-30,97,263,20,1,1159,28,6.21
2025-05-10,95,274,16,2,88,1,6.06
2026-02-23,94,271,15,1,645,14,5.83
2025-04-08,46,96,5,2,198,7,3.22
2024-07-10,31,92,6,3,94,2,6.09
2023-04-22,17,52,15,2,492,8,5.34
2024-04-17,30,98,3,1,55,1,6.3
2025-05-03,55,189,17,2,94,3,1.82
2024-08-15,34,88,7,1,73,1,2.81
2024-05-16,74,235,5,2,77,2,5.79
2026-04-28,4,45,6,1,108,4,2.91
2026-02-26,74,242,4,2,93,2,2.26
2024-07-03,77,240,13,2,235,7,2.05
2026-03-26,85,223,14,2,177,7,2.96
2023-01-21,46,87,16,1,156,3,5.04
2026-01-21,19,53,4,3,72,1,7.06
2023-09-17,26,41,14,3,590,12,7.24
2026-01-07,35,100,2,3,309,6,1.08
2026-01-03,40,107,15,2,580,16,5.67
2026-03-06,80,236,15,2,391,6,7.33
2026-03-09,1,28,6,1,60,1,5.91
2025-03-26,78,228,2,2,349,6,4.93
2023-12-07,66,157,18,2,131,1,5.73
2024-08-06,23,6,10,3,244,6,2.11
2025-09-05,55,164,7,2,83,2,7.75
2025-08-21,7,49,3,2,81,2,7.15
2024-07-14,31,107,18,2,119,2,7.35
2025-01-13,36,92,12,3,378,4,4.36
2025-12-09,56,169,10,2,51,1,6.34
2024-07-28,91,284,14,3,271,3,1.02
2024-06-20,49,114,5,2,986,26,4.79
2025-01-05,56,173,4,2,53,1,1.83
2025-06-18,64,166,15,3,319,8,7.65
2025-11-09,20,23,17,2,174,2,5.76
2024-07-23,47,125,10,3,235,6,5.67
2023-11-27,27,31,10,2,565,8,5.08
2025-08-17,43,103,15,2,878,39,5.44
2023-02-04,5,20,7,3,107,2,7.84
2024-09-04,92,279,12,1,443,4,5.3
2024-11-05,43,87,15,1,706,23,2.61
2025-06-10,48,113,14,1,350,11,3.08
2026-02-27,69,181,11,2,1400,19,4.63
2024-04-18,58,167,12,2,428,4,2.16
2026-02-22,50,107,7,2,892,4,1.87
2024-03-22,49,86,19,2,1213,4,3.15
2025-11-26,35,109,14,2,259,6,4.55
2023-02-08,10,51,13,1,435,5,5.31
2023-02-18,24,46,14,1,204,4,3.3
2024-01-04,16,22,15,1,823,16,1.82
2026-05-20,46,113,2,1,102,3,1.9
2024-06-17,38,122,2,1,427,3,3.21
2025-02-23,4,9,18,1,93,1,2.68
2026-03-06,16,27,15,1,805,17,3.21
2024-05-17,36,113,14,1,203,5,5.37
2023-03-16,82,227,2,1,141,1,5.0
2023-07-01,10,36,14,1,275,3,5.08
2025-12-04,7,8,6,1,86,3,2.84
2025-12-18,98,272,3,1,1236,11,2.87
2023-08-07,65,183,1,1,119,1,5.25
2026-01-20,53,154,5,1,70,1,2.83
2024-01-12,75,241,6,2,67,1,4.91
2025-12-18,19,34,18,1,194,1,7.66
2025-01-11,94,267,15,3,584,7,6.01
2026-05-01,50,98,17,1,879,9,5.69
2025-01-01,66,161,4,3,146,3,1.31
2023-01-31,61,175,1,3,370,5,5.07
2024-07-23,77,231,1,1,271,7,6.32
2023-06-26,61,154,13,1,364,6,3.09
2024-08-03,47,108,14,1,331,8,2.64
2024-01-15,41,110,15,3,882,31,1.92
2025-12-24,67,167,10,2,206,8,1.54
2026-05-06,46,108,2,1,132,3,3.17
2026-05-28,44,97,17,3,183,3,1.82
2024-01-02,14,21,1,1,346,3,3.02
2025-02-28,37,101,12,2,420,5,7.63
2024-08-08,87,215,1,3,1284,19,6.11
2025-07-07,40,125,15,3,671,17,6.47
2025-07-25,6,6,16,3,49,2,6.71
2023-04-06,76,229,3,3,85,2,7.08
2025-01-26,61,159,14,1,297,4,5.9
2023-12-29,14,18,14,1,209,5,4.96
2025-04-12,83,225,17,1,151,3,5.8
2023-07-04,33,86,6,2,42,1,2.58
2024-08-22,15,34,15,1,839,18,6.21
2024-08-25,21,25,1,2,89,2,1.07
2024-07-28,54,155,4,2,73,1,2.61
2025-03-20,49,119,16,2,580,13,5.56
2026-03-11,6,24,3,3,114,4,3.35
2026-05-28,64,171,15,2,505,13,2.32
2025-06-02,73,216,16,3,101,2,6.74
2023-10-24,69,172,20,1,1502,48,3.97
2023-07-24,54,164,6,2,91,1,2.13
2024-06-03,36,100,2,3,289,3,2.03
2025-03-14,9,50,13,3,256,3,3.24
2024-07-11,60,155,2,2,279,6,6.48
2023-10-18,3,53,6,3,63,2,4.58
2024-09-20,38,105,12,1,201,2,2.28
2025-06-07,16,42,15,3,728,24,1.99
2026-03-16,98,268,19,1,729,6,2.96
2023-09-19,47,122,13,1,331,11,5.97
2023-01-01,30,102,11,1,114,2,1.67
2023-03-21,7,26,6,2,59,2,1.3
2024-06-29,61,169,2,2,263,3,2.02
2026-06-10,10,44,2,3,362,9,7.52
2026-01-24,80,231,15,1,674,19,2.26
2023-01-22,89,284,17,3,91,1,1.97
2023-03-05,12,11,1,1,414,7,3.93
2025-03-02,8,32,11,2,110,2,4.65
2025-09-19,54,186,11,2,107,3,2.83
2024-12-23,83,221,5,3,185,2,1.43
2023-11-14,45,101,3,2,168,3,7.79
2025-07-04,21,39,5,2,173,4,2.83
2023-06-01,69,162,9,2,1025,15,7.2
2024-04-05,8,30,16,1,106,2,7.21
2024-10-07,78,225,13,1,321,7,1.43
2026-01-16,34,86,16,2,117,3,4.13
2024-09-16,76,232,6,3,44,1,5.08
2023-02-05,46,123,2,3,95,2,5.55
2023-04-12,6,34,4,1,42,1,3.86
2026-01-10,67,184,13,3,170,6,2.12
2025-12-30,96,267,10,3,221,7,6.94
2025-04-27,96,275,10,1,289,10,3.19
2025-04-18,83,242,7,2,135,3,1.83
2024-07-16,45,104,17,1,138,4,2.33
2026-05-28,59,169,1,2,241,5,6.1
2026-01-12,60,169,14,2,224,5,3.87
2024-08-09,20,23,17,2,107,2,3.08
2025-08-15,8,33,5,3,66,1,6.24
2023-07-07,25,52,14,2,320,5,4.84
2023-01-09,6,34,17,1,41,1,6.44
2024-07-29,59,155,2,2,257,6,4.85
2025-02-08,86,219,14,1,1611,19,3.46
2023-05-26,57,183,16,1,109,3,1.37
2026-01-31,3,42,18,3,79,2,2.32
2026-01-29,19,36,2,1,186,3,7.37
2025-11-19,34,97,5,3,53,2,4.62
2025-12-08,33,95,17,3,54,1,7.18
2024-10-13,82,214,7,3,107,1,2.94
2023-04-20,60,154,1,1,369,3,4.03
2025-01-25,95,268,16,1,60,1,2.31
2025-06-28,23,42,14,3,288,5,1.39
2026-01-21,74,219,5,1,40,0,4.41
2023-08-24,25,29,13,2,285,4,3.78
2024-08-17,34,121,5,3,49,2,2.9
2026-01-27,59,160,12,1,305,3,6.65
2024-06-02,25,35,14,2,114,2,5.78
2025-03-23,96,276,13,3,317,7,5.31
2025-06-28,82,228,6,2,190,5,5.11
2024-12-27,9,8,2,1,283,5,6.38
2025-05-24,70,179,18,1,1411,6,6.15
2025-03-01,23,27,14,1,230,7,3.61
2025-11-16,33,100,3,3,62,2,2.23
2024-06-05,22,40,16,1,178,3,5.72
2026-01-22,13,32,14,2,374,6,3.22
2025-09-24,81,234,15,2,620,9,3.56
2026-02-09,37,107,14,2,301,4,1.5
2025-04-11,80,229,15,3,522,11,2.16
2025-05-08,27,35,2,2,1430,29,1.4
2024-10-07,33,96,10,2,41,1,1.85
2024-12-16,48,87,10,1,137,5,7.02
2026-03-22,59,180,14,3,248,3,1.37
2026-01-31,98,271,5,1,873,2,5.43
2025-05-29,42,114,15,2,312,7,4.49
2025-03-03,22,46,16,1,181,4,3.06
2025-01-28,60,170,14,2,433,8,7.05
2024-03-17,4,18,3,1,114,2,2.83
2025-09-06,57,181,10,2,76,2,2.44
2024-04-03,17,16,15,1,469,14,4.08
2024-08-24,76,229,4,3,83,2,4.69
2025-12-22,45,119,3,2,121,4,4.02
2026-01-03,47,95,10,3,104,4,7.5
2023-05-10,26,13,7,1,1478,27,7.74
2026-05-17,43,113,15,1,568,16,3.3
2025-08-12,68,171,10,2,316,6,3.6
2023-04-19,32,122,7,1,102,1,3.22
2023-11-28,27,48,3,1,679,15,7.35
2026-06-03,20,38,3,2,94,1,5.05
2025-01-17,53,189,17,2,109,1,2.33
2025-05-29,22,51,6,1,126,4,2.59
2024-01-01,48,99,10,2,228,7,6.0
2023-02-23,7,49,7,2,92,2,3.53
2025-01-25,7,27,10,1,103,2,6.19
2025-02-08,74,239,11,2,69,1,5.44
2025-03-11,66,186,2,2,88,1,4.7
2024-04-19,39,117,14,3,336,7,3.55
2026-02-18,68,163,11,1,301,8,3.44
2023-01-20,39,125,2,3,216,4,5.68
2024-11-02,48,87,13,1,160,5,1.96
2024-04-18,18,7,15,2,476,12,7.96
2026-02-24,75,220,6,1,73,2,6.97
2026-04-07,47,106,13,3,237,4,2.89
2023-02-08,37,86,12,2,346,5,1.9
2024-12-02,65,185,2,3,154,4,4.4
2023-12-08,77,227,2,1,165,2,3.22
2023-07-29,70,173,4,2,937,16,2.73
2026-02-11,45,116,16,2,115,2,7.47
2023-04-25,70,179,1,1,1602,3,2.17
2025-07-07,69,182,8,1,565,12,5.2
2024-08-03,3,45,4,1,61,1,5.78
2023-10-11,17,22,15,1,461,14,3.67
2026-03-01,35,106,2,3,293,3,7.63
2023-11-16,40,90,15,3,430,11,7.89
2025-11-05,89,265,11,2,97,2,3.49
2025-04-11,42,122,15,1,618,10,6.35
2025-07-30,35,114,2,2,347,7,5.79
2026-03-24,12,50,2,3,342,4,3.23
2026-03-08,81,224,15,1,481,11,4.5
2025-10-26,44,107,3,2,184,6,4.14
2025-10-11,15,16,15,1,437,10,5.39
2024-11-29,66,162,17,2,60,1,1.03
2024-08-19,32,92,18,3,92,1,6.13
2023-05-08,16,14,15,2,482,8,1.31
2025-04-08,1,41,16,3,93,2,7.89
2024-01-07,30,119,11,2,110,2,6.84
2024-08-27,66,182,16,1,188,4,4.4
2026-05-21,6,10,18,3,42,2,6.96
2024-01-24,67,159,13,1,139,5,5.94
2025-07-23,39,115,13,3,409,6,7.32
2025-07-27,96,279,14,1,207,4,7.47
2025-09-06,5,18,17,1,87,3,7.24
2023-01-21,47,88,11,1,285,4,3.18
2025-04-05,32,119,6,2,67,2,2.57
2025-03-27,30,90,10,3,71,1,6.13
2026-05-29,63,183,15,1,669,9,3.97
2024-02-28,73,233,10,3,84,2,7.35
2025-12-01,82,213,6,3,61,2,3.33
2026-04-23,85,227,13,1,318,11,5.84
2025-10-18,14,31,1,2,344,5,7.47
2026-01-26,80,214,15,3,663,11,4.93
2023-01-01,64,170,15,2,505,13,6.48
2025-11-23,2,14,16,2,119,3,4.41
2025-07-08,77,224,13,1,375,7,4.11
2023-07-30,64,174,15,2,886,30,3.47
2026-06-09,12,26,14,2,323,3,2.77
2023-10-30,43,86,15,2,877,29,4.78
2026-03-30,63,167,15,2,531,13,6.87
2024-01-13,14,29,12,2,404,6,6.35
2024-03-07,81,233,15,3,338,11,2.23
2025-12-06,41,95,15,3,896,11,4.8
2023-09-15,9,21,14,1,195,1,1.09
2023-01-27,42,107,15,2,326,7,7.87
2026-03-26,46,94,4,2,115,3,7.08
2025-12-24,50,107,5,2,644,10,2.49
2023-09-16,97,262,14,1,573,8,2.03
2026-06-15,24,21,11,1,121,4,7.3
2025-05-03,11,21,1,1,362,2,7.08
2025-08-23,91,269,12,3,151,2,7.04
2024-12-10,78,226,13,3,292,9,7.39
2025-11-16,61,156,2,2,382,3,7.43
2024-08-15,48,110,10,3,222,9,3.39
2026-05-10,48,119,10,2,319,7,7.09
2025-10-27,4,49,16,2,83,1,1.44
2024-01-31,84,230,13,2,150,4,3.79
2024-01-21,26,36,5,1,1168,15,5.33
2024-11-18,55,164,4,2,71,2,6.58
2023-07-09,41,98,15,1,805,17,2.63
2025-10-31,2,13,16,1,65,1,7.99
2023-12-27,43,118,15,3,420,9,2.74
2026-03-14,10,37,14,1,188,4,3.94
2026-06-28,40,88,15,1,647,17,6.06
2023-11-25,43,125,15,3,623,18,4.49
2025-07-06,46,96,2,2,91,3,4.9
2025-06-24,34,92,3,3,46,2,7.64
2025-02-10,30,108,6,1,89,2,2.09
2023-04-18,69,164,13,2,1314,13,3.8
2024-12-03,9,14,12,2,364,7,5.48
2024-04-14,98,285,12,1,1349,21,7.44
2026-04-09,18,48,15,1,310,5,6.86
2024-11-03,98,278,5,1,1130,26,5.86
2024-11-10,57,177,6,1,84,3,5.82
2024-03-09,80,231,15,1,776,19,6.88
2023-03-04,46,93,2,3,131,2,1.24
2026-03-31,7,31,16,2,49,1,3.09
2025-10-27,60,166,2,3,349,1,2.33
2026-05-26,9,35,1,2,188,2,4.76
2026-04-08,97,268,14,1,732,11,5.21
2024-04-02,76,220,5,1,109,2,4.0
2024-01-26,89,267,10,3,66,2,4.33
2026-05-23,16,48,15,1,857,30,1.54
2025-07-17,35,88,12,1,202,1,2.77
2025-06-20,16,36,15,1,460,13,4.22
2026-04-05,65,173,18,2,90,2,6.58
2024-08-26,12,11,12,1,378,7,2.17
2023-04-02,54,167,4,2,62,1,2.21
2025-06-16,22,42,5,3,92,2,6.17
2025-03-29,18,52,15,2,445,7,3.37
2024-06-14,67,183,13,1,128,5,4.89
2023-05-06,34,120,3,2,112,2,3.02
2023-03-21,91,282,13,3,380,8,3.57
2025-11-10,45,125,16,3,76,3,3.27
2024-09-25,8,53,16,3,43,0,5.12
2024-05-16,98,266,2,2,1095,26,1.88
2026-06-10,36,124,13,2,301,5,7.62
2025-10-01,67,169,11,2,287,8,4.36
2026-06-26,42,88,15,1,638,11,4.77
2024-11-23,48,96,10,2,146,5,1.26
2026-05-27,35,88,12,1,440,5,2.49
2024-07-16,17,33,15,3,816,32,2.26
2025-08-05,68,174,11,2,162,4,1.53
2025-06-06,14,44,14,3,168,1,7.43
2025-03-18,46,121,5,3,133,3,1.26
2025-10-28,58,185,2,3,410,9,6.69
2024-09-11,80,225,15,1,351,8,5.21
2024-08-23,34,92,5,3,85,2,5.59
2023-04-13,12,33,1,3,316,1,2.29
2026-01-26,19,26,3,2,197,2,2.71
2023-12-21,92,276,13,3,259,6,7.3
2025-12-15,17,24,15,3,568,17,1.27
2026-01-11,9,40,12,1,275,4,3.5
2025-12-09,46,97,3,3,90,3,4.33
2025-07-05,84,237,11,3,290,11,1.08
2025-03-20,44,107,1,2,173,2,2.07
2023-06-20,97,276,3,3,796,6,7.56
2024-05-26,23,18,13,1,232,5,7.24
2026-01-02,32,91,18,2,75,2,1.94
2026-01-22,82,227,18,1,197,4,2.77
2024-07-30,20,21,3,1,180,3,7.32
2023-12-24,60,180,1,3,430,5,5.35
2023-09-20,75,226,18,3,105,4,5.37
2023-09-21,17,32,15,2,558,12,1.12
2024-04-18,10,21,12,1,287,7,4.88
2025-06-28,85,232,13,3,181,4,4.83
2025-10-27,16,24,15,3,519,19,4.28
2025-02-12,1,7,17,2,81,2,6.58
2023-11-10,5,35,18,2,104,3,1.7
2023-05-02,74,219,6,1,99,2,4.28
2023-09-24,97,282,8,3,722,4,2.57
2024-05-13,64,180,15,3,581,13,6.07
2024-02-09,76,230,17,2,41,1,7.72
2023-07-24,60,159,2,1,170,2,2.9
2024-10-06,30,86,5,2,117,3,7.25
2026-05-14,31,114,17,2,53,1,5.33
2026-06-04,42,106,15,3,632,12,5.78
2023-12-02,86,226,16,3,961,12,6.38
2024-06-08,37,87,12,1,384,10,2.01
2023-05-26,22,16,5,1,163,2,6.3
2024-11-13,41,119,15,2,878,11,2.63
2026-03-03,2,16,6,1,78,0,4.32
2025-03-28,35,99,2,2,297,2,6.33
2025-07-01,39,114,12,2,295,4,4.55
2023-10-29,43,89,15,2,782,17,1.96
2026-03-05,46,116,17,2,195,6,3.01
2024-05-27,1,53,17,3,60,1,2.91
2023-05-05,31,97,10,3,48,2,5.54
2024-04-10,89,268,3,1,76,1,5.47
2025-01-26,25,49,13,2,224,4,2.21
2023-11-03,12,15,13,2,416,4,4.39
2025-12-24,67,162,11,2,274,11,7.28
2023-11-20,89,276,4,3,114,2,2.77
2024-03-13,92,282,2,3,251,6,4.18
2024-07-03,84,238,11,2,322,11,6.97
2023-05-04,81,217,15,2,840,15,2.78
2026-04-18,47,104,13,1,332,8,3.64
2023-08-03,46,89,4,2,168,4,1.51
2025-08-25,41,110,15,3,339,11,5.74
2025-07-24,56,171,18,2,77,1,4.92
2024-04-24,44,87,16,1,90,2,7.05
2026-06-11,77,232,12,3,238,4,2.49
2025-01-12,31,113,16,1,48,1,7.58
2025-02-02,56,159,10,1,96,3,5.87
2026-01-17,53,157,6,2,84,3,1.45
2023-08-04,60,182,14,1,290,6,2.68
2023-07-02,45,106,4,3,64,1,3.51
2025-03-18,14,24,13,3,353,5,4.89
2023-03-03,15,26,15,2,603,8,6.76
2025-11-29,1,37,4,1,78,2,6.57
2023-02-24,77,237,2,3,209,4,6.13
2025-02-12,20,39,17,2,140,2,3.28
2023-05-10,25,10,13,3,254,6,6.44
2025-12-01,59,189,1,2,228,1,4.9
2023-03-23,76,215,5,3,91,3,4.75
2025-07-09,49,112,15,2,990,7,7.17
2026-02-03,66,182,7,1,150,2,1.47
2026-03-27,26,28,12,1,1630,28,3.27
2024-10-04,37,102,2,1,310,9,3.24
2024-11-08,36,122,14,1,420,5,1.58
2026-01-16,24,43,10,3,106,3,3.46
2025-06-16,14,34,14,1,386,3,3.35
2023-03-23,55,163,18,1,49,1,7.45
2024-02-20,57,186,7,2,70,1,7.73
2026-01-25,53,155,17,2,57,1,7.21
2026-02-23,73,236,4,2,104,3,3.6
2023-07-30,55,186,11,2,100,2,2.82
2024-03-19,56,170,7,2,106,2,7.54
2023-11-20,9,12,14,1,198,3,5.86
2025-01-21,1,32,16,2,94,3,3.95
2024-10-07,98,266,7,2,1496,14,5.29
2023-11-14,44,125,16,3,81,2,4.38
2024-01-12,92,262,2,1,163,2,6.4
2023-12-07,40,99,15,2,488,11,4.91
2025-06-23,64,165,15,3,812,21,4.34
2025-11-26,48,118,10,3,268,8,1.04
2024-04-17,62,187,15,2,642,17,3.46
2025-12-21,80,239,15,2,377,4,1.62
2026-03-14,2,48,16,1,50,1,2.65
2024-07-16,80,222,15,3,361,4,7.9
2024-11-18,37,104,14,1,184,4,6.16
2024-01-23,9,43,12,3,289,3,1.25
2024-10-18,80,221,15,3,396,10,1.33
2023-01-19,15,28,15,1,873,16,1.03
2025-12-13,8,15,5,2,94,2,1.29
2025-01-07,67,172,13,1,286,7,1.98
2024-02-29,8,51,10,1,57,2,1.88
2025-09-16,44,109,7,2,117,1,2.11
2023-04-23,32,118,4,3,120,2,6.16
2025-03-29,46,91,16,2,127,3,4.17
2023-12-11,41,112,15,2,852,23,5.91
2026-04-12,23,11,10,1,174,3,5.21
2024-06-12,57,189,5,2,84,3,1.7
2024-12-17,1,20,4,3,116,3,4.84
2025-10-25,38,125,12,3,414,8,3.0
2025-10-31,39,85,14,1,398,9,7.82
2024-10-23,34,104,16,1,43,1,4.2
2024-05-04,75,229,7,3,80,3,1.9
2026-01-10,9,39,2,2,187,3,3.8
2025-08-16,15,34,15,1,586,13,4.98
2026-06-16,87,224,10,1,1028,13,3.52
2025-05-07,31,118,3,3,70,1,5.3
2025-04-05,80,234,15,2,447,9,4.43
2023-03-29,43,96,15,2,501,10,6.17
2025-01-23,1,41,4,3,64,1,6.16
2025-04-29,55,181,4,2,109,3,3.17
2025-07-20,75,232,11,3,52,2,4.1
2025-12-03,54,157,3,2,47,1,6.27
2024-11-24,3,22,4,1,45,1,3.14
2023-06-15,78,236,12,2,245,3,3.93
2023-02-24,32,94,5,2,87,1,7.96
2024-03-26,77,225,2,1,287,5,2.23
2025-02-10,18,18,15,1,313,9,4.83
2023-09-23,70,176,19,3,1182,19,5.42
2026-01-24,5,39,16,2,104,3,4.35
2025-10-23,86,219,16,1,1196,13,3.95
2025-09-26,1,7,3,2,117,4,7.98
2024-05-04,21,18,16,1,93,1,7.48
2026-06-24,94,269,15,3,391,6,4.19
2025-06-19,76,226,6,3,117,3,4.94
2025-11-16,70,167,1,2,932,8,5.47
2025-04-02,21,38,4,2,95,1,4.66
2026-05-07,2,46,3,1,111,1,6.75
2023-04-28,75,223,17,2,45,1,6.93
2025-12-31,70,180,14,3,1327,18,5.92
2023-04-18,42,122,15,1,349,5,7.82
2026-04-11,50,108,1,1,552,3,4.9
2026-02-26,63,163,15,1,374,11,5.95
2025-11-19,50,97,5,3,972,5,2.97
2023-07-25,30,106,17,3,93,3,7.53
2023-04-12,47,116,11,2,129,2,1.72
2025-12-09,13,45,13,1,223,5,1.69
2025-08-22,11,29,14,2,393,2,6.49
2025-12-08,61,160,12,1,244,2,1.78
2025-01-27,27,36,3,1,1231,6,3.54
2023-04-21,32,123,11,3,82,1,3.5
2026-01-13,19,15,18,2,108,2,7.88
2025-10-03,55,187,7,2,98,2,4.17
2025-02-11,37,86,2,2,328,5,3.95
2024-01-16,80,236,15,2,870,20,5.34
2025-09-08,63,160,15,1,634,17,6.19
2026-02-20,95,263,3,1,168,1,4.28
2025-02-26,32,91,18,2,66,1,4.14
2025-08-29,73,232,4,3,90,2,7.86
2026-03-11,41,107,15,2,642,10,2.03
2025-10-19,82,237,4,3,109,1,1.53
2024-11-26,57,172,7,1,113,3,2.53
2026-02-23,49,88,11,1,1050,18,4.95
2025-06-07,23,23,10,2,335,5,7.95
2024-11-21,70,187,4,2,1773,21,6.99
2025-09-25,2,20,6,3,58,1,6.46
2024-01-09,82,232,1,3,62,2,5.53
2024-10-06,1,50,5,3,57,1,7.94
2023-05-15,46,110,1,3,149,5,1.73
2024-08-31,24,43,14,3,199,7,6.7
2025-08-20,79,243,13,2,412,7,7.81
2024-07-13,10,26,12,2,258,4,1.69
2026-03-20,5,48,3,1,64,2,2.21
2026-05-27,96,277,10,3,244,6,1.05
2023-06-23,43,123,15,3,466,19,7.71
2025-02-14,6,47,7,1,57,1,6.34
2025-02-01,67,159,11,1,322,8,1.83
2025-12-22,86,242,2,2,867,16,3.89
2023-04-07,60,168,14,2,311,3,5.09
2024-09-14,87,220,7,1,1228,10,4.09
2025-06-13,78,226,13,3,182,3,4.19
2025-08-09,73,214,6,3,89,2,2.69
2024-09-21,56,157,6,2,77,1,4.77
2024-05-24,9,25,1,2,295,3,2.05
2023-05-23,59,171,2,2,200,2,6.4
2025-07-19,14,15,2,2,392,6,1.99
2023-08-08,26,17,10,1,907,14,2.36
2026-04-14,98,268,4,1,1596,25,7.36
2023-12-18,74,234,17,2,94,1,3.15
2024-04-05,21,27,16,1,174,2,7.14
2025-03-10,34,90,5,3,98,2,5.55
2024-12-21,25,48,13,1,197,4,7.5
2024-08-26,45,106,1,3,83,1,4.63
2024-02-25,6,50,16,3,62,1,2.45
2024-04-03,84,239,11,2,165,4,7.57
2024-08-05,38,107,13,2,304,5,4.82
2023-03-15,46,103,16,2,104,2,6.87
2023-06-06,84,228,14,2,157,4,1.34
2024-07-26,46,85,17,1,108,3,7.0
2025-07-08,20,15,5,2,91,2,2.46
2024-02-09,55,172,18,1,118,2,2.58
2025-02-11,53,169,17,2,57,1,6.54
2025-02-06,6,24,10,3,74,3,5.53
2025-07-08,43,111,15,3,641,25,1.37
2025-11-23,12,21,13,1,267,2,3.31
2023-04-07,73,225,5,1,75,1,6.68
2023-11-11,59,174,2,2,247,2,5.94
2023-02-27,26,29,14,2,766,10,6.35
2025-03-14,80,218,15,2,728,13,2.54
2023-12-19,10,53,13,3,367,9,2.9
2023-06-27,31,123,5,3,51,1,3.45
2026-05-09,58,154,13,1,291,3,7.07
2023-05-23,57,163,5,1,82,2,7.07
2025-04-10,95,264,17,2,75,2,3.18
2023-02-12,59,181,13,2,325,3,1.85
2024-06-15,6,11,16,1,88,2,7.13
2025-03-02,29,93,11,3,53,1,5.53
2024-07-24,75,234,3,2,91,2,5.93
2023-12-12,7,6,10,3,67,2,5.16
2025-02-14,22,21,16,1,131,4,5.98
2025-11-10,35,105,1,1,325,6,3.9
2024-11-07,79,224,1,1,153,1,4.8
2025-08-30,54,161,10,3,98,3,3.51
2026-01-02,16,41,15,3,886,12,7.61
2025-01-04,41,117,15,3,699,16,6.51
2024-05-09,33,92,3,3,87,2,5.17
2026-04-30,17,19,15,1,348,11,6.32
2023-09-03,84,218,13,2,149,3,1.64
2024-04-18,9,14,14,2,217,3,5.65
2024-05-15,42,85,15,1,423,10,5.46
2024-01-29,86,237,3,3,503,8,1.14
2026-06-16,50,104,14,1,801,9,2.03
2025-01-21,21,7,18,2,185,4,5.06
2024-11-11,22,49,7,2,148,3,6.88
2024-06-25,18,6,15,3,600,9,7.72
2025-03-18,91,275,12,1,433,6,2.05
2025-05-21,73,238,17,2,53,2,3.1
2025-03-31,11,24,1,3,224,2,6.52
2026-06-25,49,88,13,1,1386,12,2.62
2023-03-02,32,105,7,1,89,1,4.37
2025-02-22,16,51,15,1,354,8,2.44
2024-04-22,75,223,17,2,73,2,6.68
2025-08-23,18,42,15,3,626,10,7.97
2026-06-26,37,115,2,3,230,4,3.36
2025-01-16,7,40,11,1,96,2,1.51
2025-12-16,38,106,12,3,449,13,7.24
2025-05-26,43,94,15,2,830,23,6.08
2025-08-20,68,157,14,2,191,6,6.51
2025-04-07,67,188,10,2,174,5,4.39
2025-12-23,96,275,11,1,132,4,7.13
2026-01-13,50,122,6,1,989,5,7.01
2023-10-11,41,95,15,3,635,10,4.44
2025-05-28,87,238,20,2,1241,20,4.02
2025-08-23,26,38,6,2,542,5,2.49
2025-11-03,74,227,10,1,83,1,1.98
2023-08-06,81,217,15,2,684,8,1.88
2024-08-05,17,30,15,1,404,13,4.64
2025-07-18,43,101,15,2,686,16,2.22
2025-06-25,80,227,15,1,576,13,1.74
